,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39
887,-501.036512860713,27.3023840305447,0.0547007926218368,6.803827083740363,-11.691909340184926,-4.023999390808063,-13.118240391803177,-4.947257447713783,-4.9824004034142755,-5.308683170794595,-3.7460585676804583,-4.3439791094212925,-2.615321795390594,-4.18832250917144,-1.378084692535437,-5.147345249315919,-1.0118083754740146,-4.774542208542979,-4.985748975706362,-2.5343862532782016,-3.894926997157585,-2.1608055763667897,-1.461392113465878,1.1818490659076624,0.47555584658779315,1.2092702373020554,1.0190672006462285,1.3251659146519308,0.8542983161905813,0.6940840674617863,0.76918386460544,1.1635400145040349,2.1892045663200603,1.6626132921271202,2.1997714644615733,1.0050736336429669,0.20207391136905153,-0.7206227210419138,0.06834924721975524,0.5072181713598717
287,-404.73495820928184,27.044122963548254,-7.432774745723279,-0.935973806191734,-7.677429423407266,-4.850438185630048,-10.25675806790551,-7.101273555518473,-11.078064561181975,-2.9412630917653546,-3.3730540360480434,-7.986449479061922,-3.983149835342386,-5.863215404573337,-1.2039782583156284,-4.434776955489735,-0.9548305175853349,0.9463783086689047,-0.17144732473671076,0.21568406888329444,-0.3922971754946112,0.05891737519044638,-0.13135326332894803,2.2752276990349256,0.13656687184441146,-0.18812122563297956,-0.6844709921077982,0.20483476199547845,1.3247156084056941,-0.02575283313913775,0.52764129114021,0.1901695284053457,2.7265758124187927,2.693261263826409,1.9863271203308344,0.7925397053926992,-0.04228939574445415,-1.0075146635410883,-1.3479704752201405,0.49781371470729235
1363,-365.15294849951647,18.676804544408085,-5.411946862317007,-0.49137214882074015,-6.9907461284508345,-2.9632726411077366,-4.41187021272325,-6.640367034793319,-5.414557258819423,-2.6054680794048073,-1.3875723499237036,-3.8507782772639665,-3.593366426580443,-1.3209992690797305,-1.7160709599736585,-3.6840055347213934,-1.422855921910602,-3.8135097093863384,-4.438456807220593,-2.3787004025912224,-2.236383845704578,-1.34974782939462,-0.8555082610281408,0.6069411753985673,1.0643671427610464,1.1450093052716623,1.821426944971021,3.049240483240621,3.5883365425323186,3.6345955507578775,1.3998412227984096,-0.32958868160988786,-0.11726332263230389,0.3533537759951428,2.519393536276556,1.745573248384994,-0.8138074193949901,-0.7119297391856142,-0.19097690853642946,0.09439518859962885
158,-565.9212551200006,33.882787878899336,-5.143273047227648,4.495945699055078,-6.355382096791502,-5.774705911363202,-9.844956299222213,-3.708122628138474,-2.581520754186509,-2.986283041005539,-2.565092948983627,-3.8033185686136544,-1.9030406445676649,-2.3692005883452256,-1.5166121621705224,-4.6354618347219505,-3.1420089206765156,-2.8843441804418393,-2.9977288000191944,-3.965505752312089,-1.7684440480007808,-0.6831061586704256,-2.165055533130538,0.2798440506626384,0.2755641293045485,1.5431148121328127,1.505772032434626,0.6424350718564547,1.1460379889691588,0.9081887772163013,0.10595992608916446,-0.04462704536260064,0.6234991378649476,0.8959372308189244,2.601396585958871,2.5187177238140137,1.977236010900635,1.2350793145723538,0.8005635584997992,-0.15863915606165097
412,-392.91419339177384,19.461606279240293,-11.557288506447415,1.3386383638258212,-10.772037282672017,-5.620702116846625,-13.173470436506657,-7.295763286708386,-5.801832995737843,-1.141965259878414,-2.175313873008775,-2.5836403565296684,-1.3153495568432023,-4.947538819297203,-1.0950463546815552,-4.750152255393991,-2.194081062710368,-4.737878051539332,-5.535452088640337,-5.5892793085781305,-4.0063114669115585,-2.3213287468730397,-1.3142980827833608,5.30719604147468,6.519741938853625,9.788420100891694,8.184402687984607,6.977644626338524,3.4414039615668766,0.29597422361253095,0.3388254708846805,-0.8301497462279865,0.11381926608613124,0.6116252346683911,0.640169327982842,-1.7498760633723673,-2.2322442321339078,-2.437912393499793,-1.9500410485895954,-0.6269105113324993
903,-645.6056518530187,40.967993702620014,13.819148182315645,19.66737578008174,-0.6722416506649869,3.0992254092132563,-1.769890082948946,-1.9940109508830512,-0.23742165078065752,2.828659472981413,1.9384365873005354,0.21738676119966002,-1.2807311282670075,-3.7741855292317403,2.0891229077429396,-2.5579727037836775,-2.4286256331503777,0.9577059198221894,-0.7781303400773941,-1.1713449711953514,-0.2931905132588488,-1.9564450268898084,-2.3360592494347943,-0.44134337614376146,-1.9703811876560318,-0.4652002830612366,-1.2144250321479346,0.23118724182962325,-0.29174421779755155,-2.103329151088093,-0.3667335634230985,-0.5413697067504176,-0.5672150537286874,-0.4956615935293639,0.6823320323247242,-0.9651503161502206,-1.2106617050373287,-2.034415055741544,-1.974512741709407,-0.6224981847369001
1400,-536.868910730414,29.88403627121064,7.534319150946252,9.861733586728727,4.293897619443795,1.422887930727065,-3.2504729320302435,-4.745754114655494,-7.422357581572181,-4.893057307840658,-0.8787123598265476,-1.7737038985292797,-0.8877153096278083,-2.250831611803788,-0.26844716893377735,-1.0710115150490138,-3.7233272655077236,-2.041838473572397,0.2580942230911703,-2.267896976826529,-3.6970718649411367,-1.031450405141804,-2.404273966074355,-3.657908025634662,-1.25214541947999,-2.506524725484777,-2.767988416081105,-0.32821609433011134,-1.0562930088611462,-0.8014894743034551,-1.0991053586864334,-1.680016265979507,-1.4116599428077432,-2.1909510233781533,-1.6233458302501396,-1.0717917971736073,-1.3848596781261486,-1.9212979671571935,-2.7927090891698674,-2.822594535385014
703,-172.30654904590534,15.427434099152634,-5.991204705463664,-0.8743544235992138,-5.579322326865852,-5.9237374628326345,-5.067229550697538,-4.856006218169415,-5.61893414575363,-3.5133677068299276,-3.016429230185025,-3.731335318443057,-2.8680658066138247,-1.2012609124426217,0.6871184776597068,-0.8311404741945677,2.180675761827785,1.043461083524208,-1.4604408297455125,0.07276544221823562,0.5373555104520407,2.5717455114694108,1.7637344005525897,-0.24675683455085376,-1.9081358828722716,-2.764066432913791,-1.0128908526959737,0.6928947176029898,0.03535353560154304,-0.655002431044873,0.5112634777653389,1.4377388291820212,2.777515559491142,1.0549282330637209,-0.7233515743487001,0.2005196284126803,0.38016266316106206,0.14438277327431867,-1.4108078868323364,-1.080199953284974
1016,-504.2926520905628,30.189763748807962,4.682128840516243,10.992888648211412,-3.06997307734927,-2.5962387237746585,-9.877415628495106,-6.948051490300011,-4.805393764674413,-3.4523302608998883,-4.167549961387198,-0.9540270543920605,-2.9817482198369545,-5.58917761465199,-1.6158495869163896,-5.394573124268697,-0.7836966731601126,-1.2798190642685674,-1.546173807315028,-1.4085222680944784,-3.04252648189755,-2.6984163046513387,-2.2989835673764536,-1.2366736843814061,-1.2679966656727408,-0.5776729515294758,-1.0162304172580263,1.3686101596776774,2.3133569310590505,3.4870342117637096,4.466883175826534,4.791956374624466,5.965409145696653,5.676949639649145,5.8530790753497515,3.514958568845968,3.1266450214497117,2.47005422464424,2.353792387831116,2.693117566540936
357,-324.29107866662815,15.39945453591449,-15.159033016470357,-2.0153125212655114,-5.324709275568895,-5.502427665589737,-5.066257314075228,-5.129277266154882,-8.49851571432416,-0.400160938285639,0.6410386297722338,-6.013691344879766,-1.10500720322366,-0.7906917446233277,-1.2121882073133095,-0.14448060707820864,1.787641832547339,6.246088732821663,10.279467169710077,8.011361592936623,4.571981110851663,-0.7588226210182903,-4.453891273270622,0.267686343276094,1.1364328960664456,-1.0052251004548862,-1.500566470452248,-1.876511853793442,-1.813526617027726,-0.5096729397288455,-0.8618402263736071,-2.394094366530752,-1.5995529810297315,0.13012581032004653,2.8169179769291754,1.6335742016366035,1.3128319819493208,1.9161309649543588,2.0650078287995624,0.543777373247767
199,-374.5615226507136,19.446124727465932,-6.706563066700335,6.049146968664966,-6.080210946573163,-7.206360594734245,-11.282703131302833,-7.6317463319014065,-5.256147883343003,-0.6619621342925377,-6.658314218244978,-5.277624785346119,-1.6194957867119573,-5.9325251531713645,-1.5932769766612422,-4.153100253911885,-3.1135903736561583,-4.78477892841283,-6.12273541539657,-4.01580387420366,-1.579190549586221,0.1280973788985938,1.9620888207182154,3.5741241960463705,0.4627815143248062,2.75347557593295,2.2908754159409335,3.738651642643286,4.22655365894259,2.6890510473574407,1.65873490136545,-1.027937380355989,-1.6431317818019624,-0.7848990225295664,0.48857495295648856,1.1750085864124244,1.813689485019605,-0.9591513635330695,-1.075304682278409,1.1547956233296173
668,-408.5146533835633,26.629611439103638,1.2323355606992237,4.159144841921556,-3.5770387271019515,-2.9241206353889098,-9.881248504397302,-9.717648355192614,-6.068195537525882,-2.8376707047945113,-6.084309391848706,-5.468512114329041,-3.6444938276702596,-4.506676529799145,-1.465152337478351,-3.7286372469929057,-4.043338262624265,-3.0340275922687208,-2.152333558853732,-6.674126515157219,-4.5297288726228695,-3.7012429084155336,-3.677402617227646,0.44540751550991137,1.2019203703731856,3.1772151174338537,3.187691402668166,6.101013299705398,5.526799478120484,5.473369771306174,6.883156880750463,4.660374780337419,3.6367646626449113,-0.216936553902007,-0.26083061573078614,-0.21664557253956546,1.5125000709824366,0.7365919970762792,-1.038006910696768,-0.3189032253748826
479,-392.86689000630963,25.667399189302696,-0.4753420880727333,7.734103175415851,0.3937142550465565,-1.8608040130850072,-7.6210960409479425,-7.935850257183383,-8.895820603082925,-3.9955579053285333,-2.0447185794289644,-5.580065168701343,0.38991098864536056,-1.136231565988986,-1.8824750938742667,-0.635389578208869,-3.5802989029733645,-3.9847082894337307,-1.8259525599885913,-2.926874580955382,-2.7914757049431866,-1.7283323151580459,-2.1536802099348358,-1.4341188419550355,-2.156302282750181,-0.641652508583644,-0.8137765235089921,-0.7803095571260075,-0.3086408811822253,-0.9275417501105097,0.05180826477850062,-0.13976628665089522,0.6781800602401793,0.4965140195630773,0.3550492954615186,0.6343595129564455,-0.20662694516739805,-0.14904606022481964,0.4036928614682687,0.8559205648811792
776,-354.1989658161036,21.737642751720973,-2.4943168860782676,-2.294343526963791,-4.0306804064950805,-4.0997825753805195,-7.96859096040963,-7.28733692942686,-4.262255030695747,-1.2166196632863617,-3.673657892090055,-3.4813507185064734,-4.411583191169871,-5.103526410223812,-2.906549419952486,-5.63320604938557,-2.8554373881860116,-0.41260837602293154,-1.3792664669853019,-0.459283125355689,1.5399629984151042,0.19126938515047098,-1.3202473781867172,0.021231746708570073,0.8080563196623455,2.154670233562499,0.671761382533089,0.20344524792008306,0.6659223726976865,1.3719567430797222,1.2906233219136154,-0.5039644960588654,-0.10316232631763506,0.27648508319283094,1.1592139242665223,1.3617209220918642,1.478779618474295,1.3159270935159144,0.2539766886265333,0.059168883593323646
616,-589.6482849201757,41.26801893167496,14.10938148886682,21.58833555384361,4.958622190262941,7.070248910347909,-0.002455807530666859,3.0771743451875886,-3.170640442358366,-2.038047665885149,3.5475010820607404,-0.32605782767999936,-0.17818668330835863,-1.7980520721847866,1.5219309255043103,0.6840419438320802,0.26715378156286834,-1.9954291144036977,0.22754296702141522,-0.28369436387550545,-1.1928289073135352,1.1425566561375968,-0.6182548037645194,-0.9950496245540787,-0.9371049863268678,-0.0705104744032726,-2.0891341228605436,-0.11469918161950833,-0.3428231344729606,-1.2139004332522139,0.43096236984828934,-0.06869260971968047,1.497092305929102,0.03165387246054505,-0.6233246770926755,-1.558848151651408,-1.45397488088675,-0.8141206153526017,-1.4788127400437634,-0.9873000046201588
255,-394.35404286968884,27.7098393411732,-11.474175264143671,-0.25581047641283156,-4.8854829021205415,-3.7421139959664176,-12.509954474484164,-8.088583094311348,-10.725094409510694,-1.7074669818263049,-5.0234626658090695,-9.724677976873942,-3.601110885328012,-5.7152192582364405,-4.463759898742518,-8.39808941828277,-3.06230355484367,-2.9985580290164595,-0.7427024116744277,2.4503391117002087,2.149235419639956,2.224747984171818,-0.7431096049547041,3.472104000606648,2.3891020180168114,4.169790346563802,4.7940347058764035,1.4187151699819176,0.22857332456648666,0.3614119772292815,0.9590842557644638,-1.3317534727547116,-0.9934416844904066,-2.102229035194972,-1.4756373047455718,0.7429612273343639,2.1336987284221873,0.5649212381642854,0.6853153569570563,1.7471172195797469
146,-583.0863325551234,29.56618161592805,-6.480898715495895,7.405246764212658,-4.185646473310891,-9.67092493456958,-10.587889752881198,-12.959727377247772,-9.825301314708335,-4.681499602162028,-4.9566601421720335,-1.9841294316928137,-2.615923871065579,-4.304714872857541,-1.267561325318588,-4.316525418680678,-4.340758412209852,-3.0637724813218874,-2.7831643494268965,-4.938238963390656,-2.8896331710489003,-0.6246743601683048,-1.439631395462357,3.684307668922309,3.4924922601897537,3.149163540824785,3.1412151902540826,1.076583609556229,1.1290317587867902,2.642027566419623,3.1873137514610628,2.6549752816084844,0.6801578042341011,-0.5231014789098112,1.6336143768215259,2.6971830459418698,2.7452426750111276,0.07211658772590618,-1.6165162812451686,-0.5375231408011371
912,-492.6272765772201,28.785934015122372,4.93872860424307,8.923109558740519,1.4300489264169027,-2.445953038638079,-2.8111132285386824,-6.551334439508953,-6.844520323602091,-1.8181949019509827,-0.521729067845518,-1.4953065651803006,-0.8238834537867458,-1.7886667490108925,-0.20176252883901385,-0.023239153400935887,-2.508973974238655,-2.42629795337732,0.33217540675168544,-0.9266799838702873,-2.89878325535623,-1.4856668678830498,-2.3318623159733924,-2.7785572727715437,-1.5579634270153122,-1.2159692414286696,-1.1325432873800247,-1.2467492813111285,-0.6094679227763767,-0.5792100243079642,-0.562084932758345,-1.3068646976409688,-0.8146483679571206,-0.5013463422891408,-0.1377557231406045,-0.02862087918229585,-1.3636755843224937,-2.283373772249277,-2.8377797789682973,-1.563637566655452
1038,-283.60967070526897,8.941611551802133,-21.629259982591574,-3.035554208212436,-1.6269070469882037,-7.144932435782296,-7.097562565177156,-6.667158745780287,-5.998395297545467,-0.9971517432921714,-2.435845209409662,2.2197254337720786,10.686447362648162,9.840884530682466,5.897001246207691,-3.811929349014113,-4.035309641090594,1.8266164064439026,1.406010488278885,-1.7265966603241603,-4.475709158278113,-4.161408145809545,0.5734354075665231,4.8831206865535295,1.1706864045440923,0.597169397564534,3.3453908896345426,0.15983543841858855,-4.224303890834417,-2.548160951792657,1.850959436977746,1.2083218923933805,-0.36162460127391227,0.7903828562797329,0.9065460815082218,0.4492057397130285,0.7496592943757457,0.6259217573063385,-0.40277114728795566,0.22737311193288823
29,-518.5475421446811,32.424592230150544,-5.5755300936467185,7.825803076874035,0.8535976404249737,1.081234019494925,-5.387774784021502,-5.011369101007644,-8.37061379706255,-5.46150441821037,-1.369641935103489,-4.766354506048146,-1.8609903941286685,-2.501758678182722,-2.265546413930043,-3.8725634405826015,-4.6658077760874885,-3.1198943658137077,-1.3276901421868594,-2.9474171923749104,-4.9434537914369105,-2.890885820748828,-1.6398451740033246,-3.299016163765705,-3.241393251720813,-1.903846407455486,-4.270584289199054,-3.447889453320614,-2.3223762732025506,-2.149007330149317,-1.5915550325564325,-1.8269560185589138,-2.4699269179790306,-2.8371200968530403,-1.9829549183854067,-2.1450636402026566,-2.041160299659773,-1.4941439027585572,-0.8762329106247676,0.28934891359541987
472,-526.2588163655012,32.935815342289295,6.985889450725259,15.698614727531558,-2.9663426812067293,7.9346810167674215,-5.202912788116387,-5.8535285997327655,-4.439647171049845,-1.5334473603486476,-2.2680213063513115,-4.057970824434535,2.0300418381818397,-2.9489827708107375,-1.3064811297332626,0.6449680128328543,-1.7197575663228752,-3.308123858260741,0.8426693426252498,0.5911352155048263,-1.9400607651404294,-3.3957324149376906,-0.7356302704791827,-0.7863183314156195,-3.103739146424726,1.9305799582337544,-1.415365346145097,0.3220199015151835,0.6634412597641114,-0.3390894338075257,1.941978525794253,-0.554347449319966,-0.27821855868547046,0.15433075351598455,1.1488444345193474,-0.3324102577360635,0.6292756217677512,1.0251575903812487,1.5542630518695622,4.349314877303215
617,-345.58908344050917,22.875888933433103,7.786080846452771,4.6859216620568676,0.28948767884961046,-0.3319792179019173,-3.7142225070888637,-3.722294377605757,-5.764387732268065,-5.371138386190381,-1.5776667511602591,-1.801468336772652,-1.7568375929154916,-2.673572486486539,-2.941666307237566,-1.9239901489002285,-1.7741909895911687,-2.534298894118798,-3.257611992713622,-3.6547360352387637,-3.970334304507506,-3.7422739788881088,-3.2333544951381863,-3.2345978873491115,-3.41728780409151,-1.8574157723188007,-1.6486679463778806,-1.3494980336299192,-0.13104749206585006,0.8094025202159038,1.394736131220151,2.165271829790304,3.3614922572428063,2.640689048685851,1.32618713690743,0.6068626145595906,0.5669587227069159,1.564637850231737,3.165966002022693,4.756046669695643
248,-526.2532541247916,33.21404596675655,-11.170136310605928,0.7855690733233484,-1.554929331889743,-3.440974856834917,-11.24039868594826,-8.448388680237377,-9.87194952393445,-2.399554998285274,-5.126543665512315,-7.007732381218816,-3.0514475282046862,-3.9930961963517873,-0.7721906712423928,-6.203152428513799,-4.668949694527604,-2.9448929784359503,-3.4120646843680698,-4.723875131997863,-4.443265940965934,-1.5993231369968577,-1.1536838271147494,4.025590641607932,2.661610139379074,2.010875686797872,-0.3024482140420053,-2.6508365594459122,-0.6870157583120786,1.5139147420838095,3.8334862161727687,1.678661176464809,-0.2807444622304774,-0.6839659180143709,1.4855078754825777,3.0227531364038986,3.7521818216626164,2.342455578628082,0.9572855407534573,2.197030370038935
1142,-592.2643109469033,34.71780046065841,12.744218238539224,14.774507105631704,6.028960053254494,2.501661498195309,-2.1920395341180217,-3.9968172934451998,-2.0454766232127377,-0.7690476763549414,-2.5258606793623164,-0.2703016250773601,1.4770978459859887,0.05822433763968188,0.12787344594611605,-0.49978445697100043,0.9475722305525011,-0.9003398933373692,-1.6199843437753232,0.6965748756528539,-0.3256784121665919,-2.272395171244121,-2.7560377708209365,-1.3396184483927964,-1.9634899693713737,-1.3265932297199856,-2.377416364051696,-2.1321171491593724,-1.445890942926668,-1.632251712062191,-1.9883120658153794,-1.1174466613076959,-1.0874906702170954,-1.620885297236245,-1.2122338312864007,-1.3237464561869867,-1.382430353566729,-1.7160327128455357,-1.6556652303821984,-1.0612687971769057
121,-591.3989003518843,26.71781169011609,-8.448630765249494,9.613840789811507,-9.79715007350523,-4.033209357866615,-10.571630779133901,-9.225003629949601,-5.619331244513408,-4.19891930221479,-2.744786538915065,-5.763718214916143,-2.911971619687398,-3.090195110384531,-5.703213739349632,-5.632410510132071,-2.1659845875427677,-3.687770743391088,-3.300202434328386,-3.3636609613213184,-0.750559491537442,-0.8996904035217795,-1.2359491714632798,3.404549970635418,2.5185221053559124,3.1291453185644857,1.9369745233189493,0.9626050123377646,0.7832324415245417,0.7713297059674112,0.9382464396495781,0.6844905847701543,2.4352884660893075,1.7579158415362286,1.5504633162092778,-0.2983343835394097,-0.4775593324632752,-0.7272934087055285,-0.2556227943224644,-0.18887619404276085
864,-541.4060125702844,27.68191322603191,-5.65327071714491,7.888545831810056,-9.386383447113122,-5.150809724275965,-10.32000960560262,-8.268774003690822,-4.540936329415651,-2.7081255437405027,-2.4767630917725008,-2.999816400596706,-1.7027203050348143,-2.810499355948787,-0.9315728208065677,-5.314157763221446,-1.9884484329793373,-0.8751489774314473,-2.4470133730536965,0.8368112685221392,1.7147993285582237,1.2271692516959574,1.966651745882695,2.3602558978728774,1.1728661642213565,2.312203056619161,0.8539133591473558,0.6663855633699137,-0.2082066256101579,0.4553064175506909,2.045372820618938,1.9912148934695646,2.2114327448618374,0.3027823235875097,0.9209220670229806,-0.1218410829696195,-0.5785939535713903,-1.021299350012323,0.35022598807869415,0.4896377923630329
203,-437.00259586476824,20.55082892360313,0.16738553609194567,1.7262307969862176,-3.118446281723067,-6.523092115667426,-12.320931587550955,-7.204433904457371,-7.260149344072485,-2.3169258805728545,-4.709645528528035,-4.537412254429985,-0.8377511815901771,-4.722046858141523,-2.1524223767800765,-4.121883339937094,-3.8895282489295546,-3.8056689252323754,-4.37053632395049,-3.550159377619344,-2.059060795682221,0.019609600461388207,0.2632741400757254,3.5324361540121436,3.507449758845665,3.785381701183895,3.5946896682377854,1.9296671536831267,2.088331858616859,2.974961314958509,2.4481266510704245,1.98869436592423,1.032268868643168,-0.9891290372178774,-0.46172674947497183,-0.25365503788208427,-0.00785635999118905,-0.5008669896644782,-0.9022172207387468,-0.9455670641163437
1406,-547.0623113621203,39.12759158803649,0.9513335406373746,9.359879244513065,0.44169800160201245,1.8763140124824875,-6.948328937098937,-6.678579949830873,-11.035374834186156,-4.162581661041019,-0.6331662516685113,-5.533440589624,-2.8267489776318424,-5.2577784780403585,-1.0498761046492047,-2.915062512600702,-4.3135329011006585,-4.005490101338639,-2.831993068970758,-3.5695247082578603,-4.2418716282380355,-0.8769646671484035,-4.244208149549629,-2.887307939935187,-1.4395855282797172,-2.6305662277392723,-2.4551243215498784,-1.652424875397916,-1.8493010435551602,-0.9837572018085379,0.6452519906934031,-0.14438841472932992,-0.269437730555369,-1.1936750206170512,-1.180787298222912,-1.255604648876958,-0.5745403478527434,-0.7524137670473923,-1.5861058910802677,-1.4637608215566837
1279,-412.82393374711626,28.985640606046683,-3.232952315082432,6.144270134901424,-1.2027756059963592,-3.4273677578481956,-7.0625775825657735,-4.1792149963737,-4.197576463828907,-1.2532319774737506,-0.07082181460606544,-4.505226906329878,-3.145512636912145,-4.253560610316917,-3.2693665062722004,-3.5592449385879372,-2.543641656792731,-2.0013163921293415,-1.9846007902916751,-2.2885856042598065,-4.241628518611577,-3.628364865094949,-2.331057034780126,-2.5076456217142398,-3.6926007846872557,-3.297736254176588,-2.1215352952320443,-1.5475600597792414,-2.0317795532471763,-0.7187959187879671,-1.3832704319453393,-2.4494291122993235,-0.9056360573001581,-1.1699975833638596,-0.10752256448777012,0.42139320763684907,-0.2941143483443927,-0.46109908753400985,-0.1913592943056926,0.015440517261100496
1286,-422.1689109167456,34.95399569046271,-5.443404493144555,7.799060563319069,0.08249608452031387,-1.8382275502473577,-12.390855238433067,-5.41571739726596,-5.9187086638433,-2.814023159158263,-0.017246637257232633,-4.6142574561989536,-3.442502952270777,-5.925822897887859,-1.85571671970992,-4.263184562059835,-2.6566232712968656,-0.5429505168300179,-1.8780521390059288,-2.885827884532568,-4.699540831170536,-3.4856752575449192,-2.756504438593192,-2.2781220950729733,-3.3733673791914245,-1.929105996653601,-1.0175010784287788,-1.0745391836031584,-1.7925872824941784,-0.905960075612935,-0.8906038367454274,-2.4020487702178497,-1.6993065484463508,-1.4944503817476347,-1.825555742068363,-2.062750494974013,-2.1317624786763583,-3.350754141869666,-3.248491804012785,-2.0866641978556757
490,-458.6638269664952,30.302369563349846,10.057039722276459,8.988203672792547,3.1597534537689747,1.8232576863466914,0.453179527217353,-2.6209672138545987,-5.136159445483567,-1.9617904273511944,-1.928158951192853,-2.3047528605687555,1.1518210900168027,-0.29303498881566376,-2.3777972831574536,-1.2040150808168308,-2.004457016678192,-2.6938807337881134,-1.042537288666182,-1.1003412737218452,-1.664338115428803,-1.055998388541643,-2.0456157754766027,-1.7104343739904766,-1.2092929822340068,-0.8805690162670105,-1.1956870795548893,-1.9560122404111244,-2.485741849908533,-0.5401745154249247,-0.19842704824058408,-0.8405209277680163,-0.7642975905024354,-1.3372296976738485,-2.5875566495875284,-2.3455974554766454,-1.098330422517319,-1.7379610494033475,-2.1288497596541216,-2.044741700891385
1223,-314.00446085104795,17.37573549886284,-19.875849204976305,-0.3930413104230678,-14.805298809880638,-5.464798187078705,-9.40109007028564,-10.088924298553362,-7.068707496379965,-4.9732481901951315,-4.797361652036893,-5.110715612849769,2.101830528987179,5.074331664372902,4.349582890997736,5.856966416126839,5.984773596577969,0.25228274798706557,3.408382243723096,1.0405964309810092,-0.5628713893156913,-0.052413604738251365,-1.0572721809798022,1.1945658794287075,-1.9245058300105347,-0.8019376786054739,-0.3117182616730198,0.9119242571351903,-0.5711654184113548,-3.2242976539410706,-0.255301610783292,0.9598717939756818,0.8602540204322965,-0.6175659776302866,-0.28661116173370915,0.5407495093958377,0.46895612859675057,0.7431007762720254,1.088905665737829,0.6015845464251289
1332,-379.1001325708788,22.950722769578338,-21.229602856801762,5.355146925428635,-9.531768412441057,-8.179652423621272,-5.929676101449961,-9.989360705414649,-4.0235975288452615,-6.479038561555717,-5.819548552644532,-4.041893699692013,-7.353924422706103,-2.8362406257028185,-3.3913707248579654,-6.108142664734691,1.347201864623105,1.191176955057437,-0.3542434768370811,2.3014469570600093,-1.1939337099451415,-1.8333542092358943,0.05265629845834603,0.14614226446765563,-0.42748741610772223,-0.34260109937240657,-0.1897648001787502,2.008339222784715,3.236085493437455,2.784071405532598,1.5668257765537466,1.5056757536694683,2.074535000391541,0.7278720654392821,1.477607878730584,1.7225389339019845,-0.13421443777836925,0.798082747561074,-0.1321229248903978,-0.9852425675726014
249,-513.9903847368147,19.18306506489003,3.380084475482215,4.13664540918903,-1.943365446670323,1.8788966426596347,-6.601038591975618,-6.606403188561588,-6.3065759870919536,-2.211538892054845,-2.0169644153612327,-5.558683576017058,-2.690708113540718,-1.8673408425765747,-0.8758313483057846,-4.201861464343736,-2.294335060792288,-1.442569652324128,-2.9112694917407547,-4.117782373588439,-3.594413234912004,-2.8774764462521047,-3.81694036669727,-1.8364820393569863,-2.329744102561071,-1.2381204922130746,-0.8096249519658305,0.08151754786611776,-0.4040401159766431,-0.9000476410382098,0.36930489100795527,-0.918979313737261,1.274695935480536,3.363888277344216,3.8508280824268675,3.0552213954085787,2.4761977816525134,0.756965667876476,-0.09514104390394569,0.9548507565837231
406,-244.13785846784256,9.665364907129542,-12.861659623849413,-3.6234254267416355,-5.33201338545714,-7.728110770818416,-8.667101134120694,-9.102342410901814,-4.092446555333512,-0.47062149983400875,2.0933706290521474,6.920796255156683,6.781444413222452,5.481991174273842,2.946743413763601,-3.7152282383331343,-3.611531512470573,-2.059333704005534,-3.8506455737891407,-2.878281676342918,0.509709729538448,3.315790734445174,3.0749798993894477,0.86629031090014,-0.6567090347824626,0.35341805836264223,-1.1488098920428074,-1.452074929886959,0.062311594248749776,-0.8176146538361778,-1.104157398767882,0.5268721210535158,1.2425335790066387,0.2355736414968416,0.2162198741658204,-0.6695301411959861,-0.937802427267306,-0.4562860393688251,-0.7093181031269825,-0.6100692895957027
1,-440.4407150274674,25.211728740149397,3.1606498903252453,5.0110075509447505,1.9643299300922277,-0.6743441633917613,-3.275214816743482,-3.2800616866785024,-6.406069622254718,-4.024814372264583,-0.02176548709884537,-2.4164294539842897,-2.519571007142678,-2.061460989051513,-1.891703268035719,-2.3344704774033485,-2.850572817007225,-2.7057167887297946,-1.7271664702402263,-2.3895503676093752,-2.3025192362696973,-1.9234028165502792,-2.293259162524554,-2.5133758295016158,-3.094633175044104,-2.3529366433141305,-3.0473671975289394,-2.57811091930052,-0.9141828945978727,-1.7257748408120017,-2.194528003166196,-1.3304300813666008,-1.1454739788682309,-1.5919884543398122,-0.8603120694916642,-0.08383048938151846,-0.05337581861847178,-0.10668124402460805,-0.8938694774885926,-1.4413558465853633
1333,-467.75036237404254,25.859922795297255,-3.8314370555746247,1.6945629692669015,-4.633302850687721,-4.818054928129365,-6.131063103610459,-7.47920513401764,-4.372629023559389,-1.5743084398105145,-2.7040587214497176,-4.1201082016285815,-2.143018605100781,-1.9119258441986688,-4.392121694805228,-3.824341675513389,-1.2919172776223857,-1.3068674157281683,-0.20120374653936668,0.4555715367558594,-0.3492599820067047,-0.7740010253681732,-0.8581573318152995,0.46212727799581255,-1.1691236876727187,-1.4346734828472623,-0.6793702787861866,-0.3964372930372165,1.6410118491812746,1.130775513703793,0.553537289726818,1.7523932499320714,3.1634334316609327,3.815209269242882,2.9417859204057493,1.5155915856274018,-0.4363035194354634,-0.1912539191789369,0.3267463651718543,-0.30691276937937134
